family,preprocessing,task,scenario,model,feature,mean_relative_frequency,n_seeds_total,n_seeds_with_feature,status
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B276_Pedomicrobium,0.0016666666666666,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B277_Bryobacter,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B278_Unclassified_Genus49,0.0016666666666666,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B279_Euzebyella,0.0027777777777777,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B27_Rickettsiella,0.0044444444444444,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B280_Marinobacter,0.0033333333333333,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B283_Pseudorhodoplanes,0.0044444444444444,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B284_Unclassified_Genus51,0.0022222222222222,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B286_Unclassified_Genus52,0.0066666666666666,100,11,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B289_Hahella,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B28_Clostridium_sensu_stricto_12,0.055,100,67,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B291_Leptothrix,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B294_Turicibacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B295_Rubritepida,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B297_Aquimonas,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B298_Aurantisolimonas,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B2_Gemella,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B301_Unclassified_Genus55,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B303_Aquibacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B304_Jannaschia,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B305_Unclassified_Genus56,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B306_Unclassified_Genus57,0.0038888888888888,100,7,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B307_CL500_29_marine_group,0.0144444444444444,100,25,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B308_Lactobacillus,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B309_Unclassified_Genus58,0.0022222222222222,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B30_Yoonia_Loktanella,0.0022222222222222,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B310_Unclassified_Genus59,0.0044444444444444,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B311_Bdellovibrio,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B312_Methyloceanibacter,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B315_Ornithinibacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B316_Clostridium_sensu_stricto_9,0.0027777777777777,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B317_Streptosporangium,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B318_Unclassified_Genus61,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B319_Unclassified_Genus62,0.0022222222222222,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B31_Acidovorax,0.0027777777777777,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B323_Marinovum,0.0355555555555555,100,45,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B326_Unclassified_Genus64,0.0072222222222222,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B328_Unclassified_Genus65,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B329_Paeniglutamicibacter,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B32_Rathayibacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B331_Unclassified_Genus66,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B334_Methylotenera,0.0033333333333333,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B336_Hirschia,0.0066666666666666,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B337_Unclassified_Genus67,0.0038888888888888,100,7,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B338_Geminicoccus,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B33_Pelomonas,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B340_Unclassified_Genus68,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B341_Unclassified_Genus69,0.0016666666666666,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B343_Rhodoferax,0.005,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B344_Algibacter,0.0127777777777777,100,20,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B346_Unclassified_Genus70,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B347_Quadrisphaera,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B349_Polaribacter,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B351_Crocinitomix,0.0044444444444444,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B354_Rubrivivax,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B357_Unclassified_Genus75,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B358_Arenicella,0.0394444444444444,100,47,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B359_Phyllobacterium,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B35_Nocardioides,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B360_Unclassified_Genus76,0.0027777777777777,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B361_Lacihabitans,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B362_Lysobacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B363_IMCC26207,0.0361111111111111,100,50,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B364_Unclassified_Genus77,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B366_Blastocatella,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B367_Neptunomonas,0.0055555555555555,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B368_Unclassified_Genus79,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B36_NS3a_marine_group,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B371_Conexibacter,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B372_Spirosoma,0.0066666666666666,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B374_Aliivibrio,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B376_Unclassified_Genus82,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B378_Unclassified_Genus83,0.0016666666666666,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B380_Pelosinus,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B381_Unclassified_Genus84,0.0194444444444444,100,29,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B382_Polymorphobacter,0.0133333333333333,100,23,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B384_Unclassified_Genus85,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B388_Unclassified_Genus89,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B38_Unclassified_Genus2,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B390_Unclassified_Genus91,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B391_Sphingobium,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B394_Paraclostridium,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B395_Solimonas,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B398_Pseudarcobacter,0.0044444444444444,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B399_Unclassified_Genus94,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B39_Burkholderia_Caballeronia_Paraburkholderia,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B3_Rothia,0.0027777777777777,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B400_Dyadobacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B401_Thalassolituus,0.0022222222222222,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B403_Solitalea,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B404_Asticcacaulis,0.0111111111111111,100,18,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B405_Unclassified_Genus95,0.0044444444444444,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B407_Unclassified_Genus96,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B408_Unclassified_Genus97,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B40_Pseudohongiella,0.0038888888888888,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B410_Unclassified_Genus98,0.01,100,18,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B412_Caenimonas,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B414_Hyphomonas,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B418_Unclassified_Genus101,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B419_Psychrosphaera,0.0277777777777777,100,35,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B41_Staphylococcus,0.0633333333333333,100,69,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B421_Acidipila,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B422_Emticicia,0.0011111111111111,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B424_Unclassified_Genus103,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B425_Aridibacter,0.0005555555555555,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B426_Granulosicoccus,0.01,100,16,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B427_Unclassified_Genus104,0.0022222222222222,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B428_Kaistia,0.0016666666666666,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_18,C_environment_microbiome,pysr,B42_Aquitalea,0.0044444444444444,100,8,complete_100_seeds
